match_id,date,event_time,tournament,surface,round,playerA,playerB,oddsA,oddsB,status,score,live_game,winner_side,playerA_raw,playerB_raw,tournament_raw,playerA_logo_url,playerB_logo_url,n_books
12128631,2026-05-19,09:30,M15 Kursumlijska Banja 2,Hard,M15 Kursumlijska Banja 2 - 1/16-finals,M. Hopp,A. Pilipovic,1.03,8.7,Finished,2 - 0,-,First Player,M. Hopp,A. Pilipovic,M15 Kursumlijska Banja 2,https://api.api-tennis.com/logo-tennis/912_m-hopp.jpg,,7.0
12128639,2026-05-19,15:00,M15 Kursumlijska Banja 2,Hard,M15 Kursumlijska Banja 2 - 1/8-finals,Novakovic/ Radovanovic,Hopp/ Valle,,,Finished,2 - 0,-,First Player,Novakovic/ Radovanovic,Hopp/ Valle,M15 Kursumlijska Banja 2,,,
12128553,2026-05-19,17:30,M15 Litija,Hard,M15 Litija - 1/16-finals,A. Fiorentini,J. P. Hartenstein,,,Finished,2 - 0,-,First Player,A. Fiorentini,J. P. Hartenstein,M15 Litija,https://api.api-tennis.com/logo-tennis/40088_a-fiorentini.jpg,,
12128549,2026-05-19,12:00,M15 Litija,Hard,M15 Litija - 1/16-finals,A. Horoz,V. Mohar,,,Finished,0 - 2,-,Second Player,A. Horoz,V. Mohar,M15 Litija,https://api.api-tennis.com/logo-tennis/12173_a-horoz.jpg,,
12129050,2026-05-19,18:15,M15 Litija,Hard,M15 Litija - 1/8-finals,Artnak/ Sesko,Bogo/ Rodrigues,,,Finished,2 - 0,-,First Player,Artnak/ Sesko,Bogo/ Rodrigues,M15 Litija,,,
12128557,2026-05-19,18:15,M15 Litija,Hard,M15 Litija - 1/8-finals,Artnak/ Sesko,Hendrikx/ Mugelli,,,Cancelled,-,-,,Artnak/ Sesko,Hendrikx/ Mugelli,M15 Litija,,,
12128555,2026-05-19,17:00,M15 Litija,Hard,M15 Litija - 1/8-finals,Baldovinetti/ Primucci,Mikovic/ Mikovic,,,Cancelled,-,-,,Baldovinetti/ Primucci,Mikovic/ Mikovic,M15 Litija,,,
12128554,2026-05-19,17:40,M15 Litija,Hard,M15 Litija - 1/8-finals,Cherie Ligniere/ Gschwendtner,Hribar/ Stollecker,,,Finished,2 - 0,-,First Player,Cherie Ligniere/ Gschwendtner,Hribar/ Stollecker,M15 Litija,,,
12128551,2026-05-19,16:45,M15 Litija,Hard,M15 Litija - 1/16-finals,L. Primucci,N. Mikovic,1.75,1.95,Retired,1 - 0,-,First Player,L. Primucci,N. Mikovic,M15 Litija,https://api.api-tennis.com/logo-tennis/75588_l-primucci.jpg,https://api.api-tennis.com/logo-tennis/51377_n-mikovic.jpg,9.0
12128552,2026-05-19,16:30,M15 Litija,Hard,M15 Litija - 1/16-finals,N. Waldner,T. Papamalamis,7.5,1.05,Finished,0 - 2,-,Second Player,N. Waldner,T. Papamalamis,M15 Litija,https://api.api-tennis.com/logo-tennis/1298_n-waldner.jpg,https://api.api-tennis.com/logo-tennis/9232_t-papamalamis.jpg,9.0
12128556,2026-05-19,18:00,M15 Litija,Hard,M15 Litija - 1/8-finals,Parenti/ Taddia,Dimic/ Pernas,,,Finished,0 - 2,-,Second Player,Parenti/ Taddia,Dimic/ Pernas,M15 Litija,,,
12128550,2026-05-19,13:30,M15 Litija,Hard,M15 Litija - 1/16-finals,T. Kovac,G. Bosio,12.75,1.02,Finished,0 - 2,-,Second Player,T. Kovac,G. Bosio,M15 Litija,https://api.api-tennis.com/logo-tennis/65987_t-kovac.jpg,https://api.api-tennis.com/logo-tennis/750_g-bosio.jpg,8.0
12128496,2026-05-19,08:30,M15 Luan,Hard,M15 Luan - 1/8-finals,Chen/ Wang,Mo/ Wang,,,Finished,2 - 0,-,First Player,Chen/ Wang,Mo/ Wang,M15 Luan,,,
12128490,2026-05-19,07:00,M15 Luan,Hard,M15 Luan - 1/8-finals,Delaney/ Delaney,Inui/ Kikuchi,,,Finished,1 - 2,-,Second Player,Delaney/ Delaney,Inui/ Kikuchi,M15 Luan,,,
12128495,2026-05-19,08:30,M15 Luan,Hard,M15 Luan - 1/8-finals,Han/ Sun,Imai/ Ogura,,,Finished,2 - 1,-,First Player,Han/ Sun,Imai/ Ogura,M15 Luan,,,
12128491,2026-05-19,07:00,M15 Luan,Hard,M15 Luan - 1/8-finals,He/ Shan,Sun Qian/Zheng,,,Finished,1 - 2,-,Second Player,He/ Shan,Sun Qian/Zheng,M15 Luan,,,
12128494,2026-05-19,08:30,M15 Luan,Hard,M15 Luan - 1/8-finals,Jiang/ Liu,Huang/ Lu,,,Finished,2 - 1,-,First Player,Jiang/ Liu,Huang/ Lu,M15 Luan,,,
12128492,2026-05-19,07:00,M15 Luan,Hard,M15 Luan - 1/8-finals,Jin/ Xiao,Yang/ Zhang,,,Finished,0 - 2,-,Second Player,Jin/ Xiao,Yang/ Zhang,M15 Luan,,,
12128497,2026-05-19,08:30,M15 Luan,Hard,M15 Luan - 1/8-finals,Lin/ Wang,Liu/ Zeng,,,Finished,0 - 2,-,Second Player,Lin/ Wang,Liu/ Zeng,M15 Luan,,,
12128493,2026-05-19,07:00,M15 Luan,Hard,,Tang/ Yang,Hsieh/ Santillan,,,Cancelled,-,-,,Tang/ Yang,Hsieh/ Santillan,M15 Luan,,,
12128931,2026-05-19,07:00,M15 Luan,Hard,M15 Luan - 1/8-finals,Tang/ Yang,Ryan Ziegann/ Winter,,,Finished,2 - 1,-,First Player,Tang/ Yang,Ryan Ziegann/ Winter,M15 Luan,,,
12128912,2026-05-19,21:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/8-finals,De Castro Rocha/ Tsitsipas,Almeida Junior/ Ortenblad Nogueira,,,Finished,2 - 1,-,First Player,De Castro Rocha/ Tsitsipas,Almeida Junior/ Ortenblad Nogueira,M15 Maringa 2 (Brazil),,,
12128910,2026-05-19,21:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/8-finals,De Dios/ Grippo,Angelico/ Zormann Da Silva,,,Finished,1 - 2,-,Second Player,De Dios/ Grippo,Angelico/ Zormann Da Silva,M15 Maringa 2 (Brazil),,,
12128909,2026-05-19,18:30,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/16-finals,G. Ribeiro de Almeida,P. A. De Almeida Santos,,,Finished,2 - 0,-,First Player,G. Ribeiro de Almeida,P. A. De Almeida Santos,M15 Maringa 2 (Brazil),https://api.api-tennis.com/logo-tennis/40143_g-r-de-almeida.jpg,,
12128911,2026-05-19,21:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/8-finals,Garla/ Junqueira de Andrade,Camargo Lima/ Schenekenberg,,,Finished,0 - 2,-,Second Player,Garla/ Junqueira de Andrade,Camargo Lima/ Schenekenberg,M15 Maringa 2 (Brazil),,,
12128913,2026-05-19,23:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/8-finals,Hoeyeraal/ Horwood,Augusto dos Santos/ Loureiro,,,Finished,1 - 2,-,Second Player,Hoeyeraal/ Horwood,Augusto dos Santos/ Loureiro,M15 Maringa 2 (Brazil),,,
12128906,2026-05-19,17:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/16-finals,J. Wendler Filho,F. De Dios,1.565,2.265,Finished,2 - 1,-,First Player,J. Wendler Filho,F. De Dios,M15 Maringa 2 (Brazil),https://api.api-tennis.com/logo-tennis/57793_j-wendler-filho.jpg,https://api.api-tennis.com/logo-tennis/38056_f-de-dios.jpg,6.0
12128914,2026-05-19,23:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/8-finals,Martinez/ Monferrer,Garcia Longo/ Remondy Pagotto,,,Finished,1 - 2,-,Second Player,Martinez/ Monferrer,Garcia Longo/ Remondy Pagotto,M15 Maringa 2 (Brazil),,,
12128915,2026-05-19,23:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/8-finals,Meneguetti/ Pereira,Braga/ Tosetto,,,Finished,2 - 1,-,First Player,Meneguetti/ Pereira,Braga/ Tosetto,M15 Maringa 2 (Brazil),,,
12128904,2026-05-19,17:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/16-finals,N. Bruna,V. Bini,1.19,4.1,Finished,2 - 1,-,First Player,N. Bruna,V. Bini,M15 Maringa 2 (Brazil),https://api.api-tennis.com/logo-tennis/9689_n-bruna.jpg,,6.0
12128907,2026-05-19,18:30,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/16-finals,N. Garcia Longo,W. Leite,3.74,1.24,Finished,0 - 2,-,Second Player,N. Garcia Longo,W. Leite,M15 Maringa 2 (Brazil),https://api.api-tennis.com/logo-tennis/55063_n-garcia-longo.jpg,https://api.api-tennis.com/logo-tennis/5469_w-leite.jpg,4.0
12128905,2026-05-19,17:00,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/16-finals,T. Martinez,Pa. Tsitsipas,1.245,3.58,Finished,2 - 1,-,First Player,T. Martinez,Pa. Tsitsipas,M15 Maringa 2 (Brazil),https://api.api-tennis.com/logo-tennis/58881_t-martinez.jpg,https://api.api-tennis.com/logo-tennis/61071_pa-tsitsipas.jpg,6.0
12128908,2026-05-19,18:30,M15 Maringa 2 (Brazil),Hard,M15 Maringa 2 - 1/16-finals,V. C. Loureiro J.,S. Giamichelle,,,Finished,1 - 2,-,Second Player,V. C. Loureiro J.,S. Giamichelle,M15 Maringa 2 (Brazil),,,
12128664,2026-05-19,11:30,M15 Monastir 19,Hard,M15 Monastir 19 - 1/16-finals,A. Weber,L. Larue,1.08,6.3,Finished,2 - 0,-,First Player,A. Weber,L. Larue,M15 Monastir 19,https://api.api-tennis.com/logo-tennis/24769_a-weber.jpg,,8.0
12128763,2026-05-19,17:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Beamish/ Knani,Rankin/ Scaglia,,,Finished,0 - 2,-,Second Player,Beamish/ Knani,Rankin/ Scaglia,M15 Monastir 19,,,
12128760,2026-05-19,13:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Bird/ Lester,Herrmann/ Tepmahc,,,Finished,0 - 2,-,Second Player,Bird/ Lester,Herrmann/ Tepmahc,M15 Monastir 19,,,
12128766,2026-05-19,15:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Coquelin/ Ridout,Da Rosa Castro/ Monteiro,,,Finished,1 - 2,-,Second Player,Coquelin/ Ridout,Da Rosa Castro/ Monteiro,M15 Monastir 19,,,
12128764,2026-05-19,15:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Elamin/ Mouhan,Alujas/ Drayton,,,Finished,1 - 2,-,Second Player,Elamin/ Mouhan,Alujas/ Drayton,M15 Monastir 19,,,
12128663,2026-05-19,11:30,M15 Monastir 19,Hard,M15 Monastir 19 - 1/16-finals,F. Sosedkin,R. Valente,6.475,1.0750000000000002,Finished,0 - 2,-,Second Player,F. Sosedkin,R. Valente,M15 Monastir 19,,https://api.api-tennis.com/logo-tennis/54709_r-valente.jpg,8.0
12128765,2026-05-19,15:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Gannon/ Nagoudi,Cardinaud/ De Carvalho,,,Finished,2 - 0,-,First Player,Gannon/ Nagoudi,Cardinaud/ De Carvalho,M15 Monastir 19,,,
12128767,2026-05-19,15:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Makhlouf/ Sahtali,Lucarelli/ Valente,,,Finished,2 - 0,-,First Player,Makhlouf/ Sahtali,Lucarelli/ Valente,M15 Monastir 19,,,
12128662,2026-05-19,11:30,M15 Monastir 19,Hard,M15 Monastir 19 - 1/16-finals,N. Beamish,M. Scaglia,4.825,1.145,Finished,1 - 2,-,Second Player,N. Beamish,M. Scaglia,M15 Monastir 19,,https://api.api-tennis.com/logo-tennis/1278_m-scaglia.jpg,8.0
12128761,2026-05-19,13:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Papp/ Soares,Agarwal/ Sharma,,,Finished,2 - 0,-,First Player,Papp/ Soares,Agarwal/ Sharma,M15 Monastir 19,,,
12128762,2026-05-19,13:00,M15 Monastir 19,Hard,M15 Monastir 19 - 1/8-finals,Serafini/ Tabacco,De Jonge/ Robert,,,Finished,2 - 0,-,First Player,Serafini/ Tabacco,De Jonge/ Robert,M15 Monastir 19,,,
12128863,2026-05-19,10:00,M25 Bol,Hard,M25 Bol - 1/8-finals,Brancatelli/ Leccisi,/ Foxman,,,Finished,2 - 0,-,First Player,Brancatelli/ Leccisi,/ Foxman,M25 Bol,,,
12128670,2026-05-19,16:55,M25 Bol,Hard,M25 Bol - 1/16-finals,E. Ivanisevic,R. Tabata,1.9,1.79,Finished,0 - 2,-,Second Player,E. Ivanisevic,R. Tabata,M25 Bol,,https://api.api-tennis.com/logo-tennis/63487_r-tabata.jpg,7.0
12128665,2026-05-19,14:20,M25 Bol,Hard,M25 Bol - 1/16-finals,F. Andaloro,V. Tonejc,1.295,3.245,Finished,2 - 0,-,First Player,F. Andaloro,V. Tonejc,M25 Bol,https://api.api-tennis.com/logo-tennis/9568_f-andaloro.jpg,https://api.api-tennis.com/logo-tennis/38166_v-tonejc.jpg,8.0
12128669,2026-05-19,14:15,M25 Bol,Hard,M25 Bol - 1/16-finals,F. J. Planinsek,L. Ferri,,,Finished,2 - 0,-,First Player,F. J. Planinsek,L. Ferri,M25 Bol,,https://api.api-tennis.com/logo-tennis/10877_l-ferri.jpg,
12128666,2026-05-19,14:50,M25 Bol,Hard,M25 Bol - 1/16-finals,J. Cizek,A. Wazny,2.73,1.4,Finished,2 - 1,-,First Player,J. Cizek,A. Wazny,M25 Bol,https://api.api-tennis.com/logo-tennis/38953_j-cizek.jpg,https://api.api-tennis.com/logo-tennis/71082_a-wazny.jpg,9.0
12128671,2026-05-19,15:50,M25 Bol,Hard,M25 Bol - 1/16-finals,K. Kajin,A. Chepelev,,,Finished,0 - 2,-,Second Player,K. Kajin,A. Chepelev,M25 Bol,,https://api.api-tennis.com/logo-tennis/4061_a-chepelev.jpg,
12128768,2026-05-19,16:00,M25 Bol,Hard,M25 Bol - 1/8-finals,Kalender/ Sabanov,Petkovic/ Sokolovs,,,Finished,2 - 0,-,First Player,Kalender/ Sabanov,Petkovic/ Sokolovs,M25 Bol,,,
12128668,2026-05-19,14:45,M25 Bol,Hard,M25 Bol - 1/16-finals,M. Miladinovic,T. Martin,1.87,1.83,Finished,2 - 0,-,First Player,M. Miladinovic,T. Martin,M25 Bol,https://api.api-tennis.com/logo-tennis/8931_m-miladinovic.jpg,https://api.api-tennis.com/logo-tennis/2517_t-martin.jpg,9.0
12128667,2026-05-19,13:40,M25 Bol,Hard,M25 Bol - 1/16-finals,N. Mashtakov,V. Bielinskyi,3.26,1.29,Finished,2 - 0,-,First Player,N. Mashtakov,V. Bielinskyi,M25 Bol,https://api.api-tennis.com/logo-tennis/14638_n-mashtakov.jpg,https://api.api-tennis.com/logo-tennis/930_v-bielinskyi.jpg,5.0
12128674,2026-05-19,14:55,M25 Deauville,Hard,M25 Deauville - 1/16-finals,A. Freire Da Silva,M. Kumar,1.08,6.05,Finished,2 - 0,-,First Player,A. Freire Da Silva,M. Kumar,M25 Deauville,https://api.api-tennis.com/logo-tennis/38022_a-freire-da-silva.jpg,,9.0
12128673,2026-05-19,13:10,M25 Deauville,Hard,M25 Deauville - 1/16-finals,L. Couturier,T. Berard,1.92,1.79,Finished,0 - 2,-,Second Player,L. Couturier,T. Berard,M25 Deauville,,,9.0
12128675,2026-05-19,18:25,M25 Deauville,Hard,M25 Deauville - 1/16-finals,M. A. Gaillard,C. Denolly,,,Finished,0 - 2,-,Second Player,M. A. Gaillard,C. Denolly,M25 Deauville,,https://api.api-tennis.com/logo-tennis/8223_c-denolly.jpg,
12128672,2026-05-19,13:10,M25 Deauville,Hard,M25 Deauville - 1/16-finals,M. Bertimon,E. Demanet,3.26,1.29,Finished,2 - 0,-,First Player,M. Bertimon,E. Demanet,M25 Deauville,https://api.api-tennis.com/logo-tennis/58609_m-bertimon.jpg,https://api.api-tennis.com/logo-tennis/62513_e-demanet.jpg,9.0
12128769,2026-05-19,13:10,M25 Deauville,Hard,M25 Deauville - 1/8-finals,Theate/ Witz,Alberca/ Escurra Isnardi,,,Finished,2 - 0,-,First Player,Theate/ Witz,Alberca/ Escurra Isnardi,M25 Deauville,,,
12128779,2026-05-19,15:30,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Alonso/ Torcq,Mansilla Diez/ Vervoort,,,Finished,2 - 1,-,First Player,Alonso/ Torcq,Mansilla Diez/ Vervoort,M25 Mataro,,,
12128776,2026-05-19,16:00,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Beltran Rubio/ Font,Rojas/ Talavera Cortes,,,Finished,0 - 2,-,Second Player,Beltran Rubio/ Font,Rojas/ Talavera Cortes,M25 Mataro,,,
12128780,2026-05-19,15:40,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Corretja/ Watzka,Naharro/ Suresh,,,Finished,1 - 2,-,Second Player,Corretja/ Watzka,Naharro/ Suresh,M25 Mataro,,,
12128778,2026-05-19,16:40,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Garcia Paez/ Lopez Cherubino,Forcano/ Nikles,,,Finished,0 - 2,-,Second Player,Garcia Paez/ Lopez Cherubino,Forcano/ Nikles,M25 Mataro,,,
12128773,2026-05-19,14:30,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Herberg Amoros/ Marti Pujolras,Delicata/ Stamatopoulos,,,Finished,1 - 2,-,Second Player,Herberg Amoros/ Marti Pujolras,Delicata/ Stamatopoulos,M25 Mataro,,,
12128679,2026-05-19,12:40,M25 Mataro,Hard,M25 Mataro - 1/16-finals,J. Alonso,T. Curras Abasolo,3.5,1.28,Finished,2 - 0,-,First Player,J. Alonso,T. Curras Abasolo,M25 Mataro,,https://api.api-tennis.com/logo-tennis/6717_t-curras-abasolo.jpg,1.0
12128777,2026-05-19,16:35,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Lagutin/ Lalami Laaroussi,Cordoba/ Parisca,,,Finished,2 - 0,-,First Player,Lagutin/ Lalami Laaroussi,Cordoba/ Parisca,M25 Mataro,,,
12128681,2026-05-19,11:55,M25 Mataro,Hard,M25 Mataro - 1/16-finals,M. Malige,L. Garcia Paez,1.18,4.325,Finished,0 - 2,-,Second Player,M. Malige,L. Garcia Paez,M25 Mataro,https://api.api-tennis.com/logo-tennis/53274_m-malige.jpg,https://api.api-tennis.com/logo-tennis/70968_l-garcia-paez.jpg,8.0
12128774,2026-05-19,13:30,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Martinez/ Pujol Navarro,Bruguera/ Carrascosa,,,Finished,2 - 0,-,First Player,Martinez/ Pujol Navarro,Bruguera/ Carrascosa,M25 Mataro,,,
12128775,2026-05-19,14:10,M25 Mataro,Hard,M25 Mataro - 1/8-finals,Moreno Sandoval/ Wierzbicki,Hance/ Kennedy,,,Finished,0 - 2,-,Second Player,Moreno Sandoval/ Wierzbicki,Hance/ Kennedy,M25 Mataro,,,
12128680,2026-05-19,13:15,M25 Mataro,Hard,M25 Mataro - 1/16-finals,N. Lopez Cherubino,P. Lagutin,3.75,1.23,Finished,0 - 2,-,Second Player,N. Lopez Cherubino,P. Lagutin,M25 Mataro,,,9.0
12128682,2026-05-19,14:15,M25 Mataro,Hard,M25 Mataro - 1/16-finals,T. Handel,M. Janvier,1.83,1.89,Finished,0 - 2,-,Second Player,T. Handel,M. Janvier,M25 Mataro,https://api.api-tennis.com/logo-tennis/12606_t-handel.jpg,https://api.api-tennis.com/logo-tennis/580_m-janvier.jpg,5.0
12128211,2026-05-19,17:30,Rabat,Hard,WTA Rabat - 1/8-finals,Aoyama/ Liang,Feng/ Tang,,,Finished,2 - 1,-,First Player,Aoyama/ Liang,Feng/ Tang,Rabat,,,
12128099,2026-05-19,15:40,Rabat,Hard,WTA Rabat - 1/16-finals,D. El Jardi,T. Maria,15.5,1.015,Finished,0 - 2,-,Second Player,D. El Jardi,T. Maria,Rabat,https://api.api-tennis.com/logo-tennis/64804_d-el-jardi.jpg,https://api.api-tennis.com/logo-tennis/2414_t-maria.jpg,10.0
12128100,2026-05-19,16:25,Rabat,Hard,WTA Rabat - 1/16-finals,E. Arango,E. Seidel,2.1,1.73,Finished,2 - 1,-,First Player,E. Arango,E. Seidel,Rabat,https://api.api-tennis.com/logo-tennis/1802_e-arango.jpg,https://api.api-tennis.com/logo-tennis/2415_e-seidel.jpg,12.0
12128097,2026-05-19,12:05,Rabat,Hard,WTA Rabat - 1/16-finals,F. Jones,Y. Kotliar,1.07,8.0,Finished,1 - 2,-,Second Player,F. Jones,Y. Kotliar,Rabat,https://api.api-tennis.com/logo-tennis/2991_f-jones.jpg,https://api.api-tennis.com/logo-tennis/38883_y-kotliar.jpg,11.0
12128430,2026-05-19,12:05,Rabat,Hard,WTA Rabat - 1/16-finals,J. Tjen,C. W. Hennemann,,,Finished,2 - 0,-,First Player,J. Tjen,C. W. Hennemann,Rabat,https://api.api-tennis.com/logo-tennis/28551_j-tjen.jpg,https://api.api-tennis.com/logo-tennis/162_c-w-hennemann.jpg,
12128213,2026-05-19,18:15,Rabat,Hard,WTA Rabat - 1/8-finals,Karamoko/ Marcinko,Kichenok/ Ninomiya,,,Finished,2 - 1,-,First Player,Karamoko/ Marcinko,Kichenok/ Ninomiya,Rabat,,,
12128431,2026-05-19,14:10,Rabat,Hard,WTA Rabat - 1/16-finals,L. Zaar,J. Bouzas Maneiro,3.53,1.29,Finished,0 - 2,-,Second Player,L. Zaar,J. Bouzas Maneiro,Rabat,https://api.api-tennis.com/logo-tennis/12814_l-zaar.jpg,https://api.api-tennis.com/logo-tennis/154_j-bouzas-maneiro.jpg,11.0
12128094,2026-05-19,12:05,Rabat,Hard,WTA Rabat - 1/16-finals,S. Nahimana,A. Tomljanovic,4.0,1.23,Finished,2 - 0,-,First Player,S. Nahimana,A. Tomljanovic,Rabat,https://api.api-tennis.com/logo-tennis/1988_s-nahimana.jpg,https://api.api-tennis.com/logo-tennis/1146_a-tomljanovic.jpg,11.0
12128217,2026-05-19,17:05,Rabat,Hard,WTA Rabat - 1/8-finals,Sutjiadi/ Zvonareva,Fossa Huergo/ Kulambayeva,,,Finished,2 - 0,-,First Player,Sutjiadi/ Zvonareva,Fossa Huergo/ Kulambayeva,Rabat,,,
12128095,2026-05-19,14:45,Rabat,Hard,WTA Rabat - 1/16-finals,T. Martincova,C. Osorio,5.05,1.14,Finished,0 - 2,-,Second Player,T. Martincova,C. Osorio,Rabat,https://api.api-tennis.com/logo-tennis/1149_t-martincova.jpg,https://api.api-tennis.com/logo-tennis/2390_m-c-osorio-serrano.jpg,11.0
12128096,2026-05-19,13:50,Rabat,Hard,WTA Rabat - 1/16-finals,Y. Kabbaj,B. Cengiz,2.6,1.5,Finished,2 - 0,-,First Player,Y. Kabbaj,B. Cengiz,Rabat,https://api.api-tennis.com/logo-tennis/37878_y-kabbaj.jpg,https://api.api-tennis.com/logo-tennis/1241_b-cengiz.jpg,11.0
12128092,2026-05-19,15:45,Rabat,Hard,WTA Rabat - 1/16-finals,Y. Starodubtseva,A. Fita Boluda,1.21,4.33,Finished,2 - 0,-,First Player,Y. Starodubtseva,A. Fita Boluda,Rabat,https://api.api-tennis.com/logo-tennis/50398_y-starodubtseva.jpg,https://api.api-tennis.com/logo-tennis/159_a-fita-boluda.jpg,11.0
12128234,2026-05-19,13:20,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,A. Li,E. Alexandrova,1.82,1.98,Finished,2 - 1,-,First Player,A. Li,E. Alexandrova,Strasbourg,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,https://api.api-tennis.com/logo-tennis/2392_e-alexandrova.jpg,11.0
12128075,2026-05-19,10:40,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,D. Parry,E. Raducanu,1.91,1.9,Finished,2 - 0,-,First Player,D. Parry,E. Raducanu,Strasbourg,https://api.api-tennis.com/logo-tennis/1833_d-parry.jpg,https://api.api-tennis.com/logo-tennis/2996_e-raducanu.jpg,9.0
12128239,2026-05-19,14:45,Strasbourg,Hard,WTA Strasbourg - Quarter-finals,Eikeri/ Gleason,Maleckova/ Skoch,,,Finished,2 - 0,-,First Player,Eikeri/ Gleason,Maleckova/ Skoch,Strasbourg,,,
12127994,2026-05-19,12:10,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,Kichenok/ Krawczyk,Mihalikova/ Nicholls,,,Finished,2 - 0,-,First Player,Kichenok/ Krawczyk,Mihalikova/ Nicholls,Strasbourg,,,
12127995,2026-05-19,14:05,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,Kozyreva/ Panova,Bucsa/ Melichar-Martinez,,,Finished,2 - 1,-,First Player,Kozyreva/ Panova,Bucsa/ Melichar-Martinez,Strasbourg,,,
12128526,2026-05-19,15:40,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,M. Frech,L. Fernandez,3.0,1.37,Finished,1 - 2,-,Second Player,M. Frech,L. Fernandez,Strasbourg,https://api.api-tennis.com/logo-tennis/2089_m-frech.jpg,https://api.api-tennis.com/logo-tennis/2394_l-a-fernandez.jpg,11.0
12128076,2026-05-19,10:00,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,M. Keys,C. Bucsa,1.25,4.0,Cancelled,-,-,,M. Keys,C. Bucsa,Strasbourg,https://api.api-tennis.com/logo-tennis/2692_m-keys.jpg,https://api.api-tennis.com/logo-tennis/454_c-bucsa.jpg,9.0
12128527,2026-05-19,13:20,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,P. Stearns,D. Kasatkina,1.91,1.83,Finished,0 - 2,-,Second Player,P. Stearns,D. Kasatkina,Strasbourg,https://api.api-tennis.com/logo-tennis/2827_p-stearns.jpg,https://api.api-tennis.com/logo-tennis/1990_d-kasatkina.jpg,11.0
12128456,2026-05-19,10:30,Strasbourg,Hard,WTA Strasbourg - 1/16-finals,S. Zhang,C. Bucsa,,,Finished,2 - 1,-,First Player,S. Zhang,C. Bucsa,Strasbourg,https://api.api-tennis.com/logo-tennis/1825_s-zhang.jpg,https://api.api-tennis.com/logo-tennis/454_c-bucsa.jpg,
12128247,2026-05-19,18:50,Strasbourg,Hard,WTA Strasbourg - 1/8-finals,V. Mboko,L. Boisson,1.4,2.9,Finished,2 - 0,-,First Player,V. Mboko,L. Boisson,Strasbourg,https://api.api-tennis.com/logo-tennis/9527_v-mboko.jpg,https://api.api-tennis.com/logo-tennis/8802_l-boisson.jpg,11.0
12128469,2026-05-19,06:10,W100 Takasaki,Hard,W100 Takasaki - 1/16-finals,K. Dunne,R. Serban,1.6,2.175,Finished,0 - 2,-,Second Player,K. Dunne,R. Serban,W100 Takasaki,https://api.api-tennis.com/logo-tennis/5016_k-dunne.jpg,https://api.api-tennis.com/logo-tennis/1807_r-serban.jpg,10.0
12128468,2026-05-19,05:20,W100 Takasaki,Hard,W100 Takasaki - 1/16-finals,L. Miyazaki,S. Saito,1.79,1.9,Finished,1 - 2,-,Second Player,L. Miyazaki,S. Saito,W100 Takasaki,https://api.api-tennis.com/logo-tennis/462_l-miyazaki.jpg,https://api.api-tennis.com/logo-tennis/7486_s-saito.jpg,9.0
12128472,2026-05-19,08:00,W100 Takasaki,Hard,W100 Takasaki - 1/16-finals,M. Yamaguchi,S. Lansere,2.335,1.53,Finished,2 - 0,-,First Player,M. Yamaguchi,S. Lansere,W100 Takasaki,https://api.api-tennis.com/logo-tennis/98_m-yamaguchi.jpg,https://api.api-tennis.com/logo-tennis/69_s-lansere.jpg,10.0
